12112,"Records management technicians","12112 - Records management technicians","College Diploma or Apprenticeship, 2 or more years",43100,"Elementary and secondary school teacher assistants","College Diploma or Apprenticeship, less than 2 years",4.31321381811816,high
12112,"Records management technicians","12112 - Records management technicians","College Diploma or Apprenticeship, 2 or more years",45100,"Student monitors, crossing guards and related occupations","No Formal Education",4.40787528427026,medium
12112,"Records management technicians","12112 - Records management technicians","College Diploma or Apprenticeship, 2 or more years",12100,"Executive assistants","College Diploma or Apprenticeship, 2 or more years",4.67330668353752,medium
12112,"Records management technicians","12112 - Records management technicians","College Diploma or Apprenticeship, 2 or more years",64100,"Retail salespersons and visual merchandisers","High School Diploma",4.69531203670996,medium
12112,"Records management technicians","12112 - Records management technicians","College Diploma or Apprenticeship, 2 or more years",14403,"Purchasing and inventory control workers","High School Diploma",4.71278686531145,medium
12112,"Records management technicians","12112 - Records management technicians","College Diploma or Apprenticeship, 2 or more years",52111,"Graphic arts technicians","College Diploma or Apprenticeship, 2 or more years",4.7694530510246,medium
12112,"Records management technicians","12112 - Records management technicians","College Diploma or Apprenticeship, 2 or more years",51100,Librarians,"University Degree",4.86186349592435,medium
12112,"Records management technicians","12112 - Records management technicians","College Diploma or Apprenticeship, 2 or more years",64410,"Security guards and related security service occupations","High School Diploma",4.86427325968845,medium
12112,"Records management technicians","12112 - Records management technicians","College Diploma or Apprenticeship, 2 or more years",13111,"Legal administrative assistants","College Diploma or Apprenticeship, less than 2 years",5.10369347127225,medium
12112,"Records management technicians","12112 - Records management technicians","College Diploma or Apprenticeship, 2 or more years",14300,"Library assistants and clerks","High School Diploma",5.13860376860413,medium
12112,"Records management technicians","12112 - Records management technicians","College Diploma or Apprenticeship, 2 or more years",42202,"Early childhood educators and assistants","College Diploma or Apprenticeship, 2 or more years",5.44102403207385,medium
12112,"Records management technicians","12112 - Records management technicians","College Diploma or Apprenticeship, 2 or more years",53100,"Registrars, restorers, interpreters and other occupations related to museum and art galleries","College Diploma or Apprenticeship, less than 2 years",5.46008999374651,medium
12113,"Statistical officers and related research support occupations","12113 - Statistical officers and related research support occupations","College Diploma or Apprenticeship, 2 or more years",41201,"Post-secondary teaching and research assistants","University Degree",4.05641223002461,high
12113,"Statistical officers and related research support occupations","12113 - Statistical officers and related research support occupations","College Diploma or Apprenticeship, 2 or more years",12202,"Insurance underwriters","College Diploma or Apprenticeship, 2 or more years",4.49508307048227,medium
12113,"Statistical officers and related research support occupations","12113 - Statistical officers and related research support occupations","College Diploma or Apprenticeship, 2 or more years",21234,"Web developers and programmers","University Degree",4.57286533785476,medium
12113,"Statistical officers and related research support occupations","12113 - Statistical officers and related research support occupations","College Diploma or Apprenticeship, 2 or more years",21223,"Database analysts and data administrators","University Degree",4.81159946257234,medium
12113,"Statistical officers and related research support occupations","12113 - Statistical officers and related research support occupations","College Diploma or Apprenticeship, 2 or more years",51110,Editors,"University Degree",4.92439303210086,medium
12113,"Statistical officers and related research support occupations","12113 - Statistical officers and related research support occupations","College Diploma or Apprenticeship, 2 or more years",63102,"Financial sales representatives","College Diploma or Apprenticeship, less than 2 years",5.16041858733702,medium
12113,"Statistical officers and related research support occupations","12113 - Statistical officers and related research support occupations","College Diploma or Apprenticeship, 2 or more years",21232,"Software developers and programmers","University Degree",5.28401892220903,medium
12113,"Statistical officers and related research support occupations","12113 - Statistical officers and related research support occupations","College Diploma or Apprenticeship, 2 or more years",21230,"Computer systems developers and programmers","University Degree",5.28401892220903,medium
12113,"Statistical officers and related research support occupations","12113 - Statistical officers and related research support occupations","College Diploma or Apprenticeship, 2 or more years",42200,"Paralegals and related occupations","College Diploma or Apprenticeship, 2 or more years",5.62893768477025,medium
12113,"Statistical officers and related research support occupations","12113 - Statistical officers and related research support occupations","College Diploma or Apprenticeship, 2 or more years",12100,"Executive assistants","College Diploma or Apprenticeship, 2 or more years",5.63822664092986,medium
12113,"Statistical officers and related research support occupations","12113 - Statistical officers and related research support occupations","College Diploma or Apprenticeship, 2 or more years",14103,"Court clerks and related court services occupations","High School Diploma",5.6651099987585,medium
12113,"Statistical officers and related research support occupations","12113 - Statistical officers and related research support occupations","College Diploma or Apprenticeship, 2 or more years",11102,"Financial advisors","University Degree",5.81610017513101,medium
12113,"Statistical officers and related research support occupations","12113 - Statistical officers and related research support occupations","College Diploma or Apprenticeship, 2 or more years",11109,"Other financial officers","University Degree",5.81610017513101,medium
12113,"Statistical officers and related research support occupations","12113 - Statistical officers and related research support occupations","College Diploma or Apprenticeship, 2 or more years",11103,"Securities agents, investment dealers and brokers","University Degree",5.81859042352586,medium
12113,"Statistical officers and related research support occupations","12113 - Statistical officers and related research support occupations","College Diploma or Apprenticeship, 2 or more years",12201,"Insurance adjusters and claims examiners","College Diploma or Apprenticeship, 2 or more years",5.93568866428669,medium
12113,"Statistical officers and related research support occupations","12113 - Statistical officers and related research support occupations","College Diploma or Apprenticeship, 2 or more years",11100,"Financial auditors and accountants","University Degree",5.98324880778216,medium
12113,"Statistical officers and related research support occupations","12113 - Statistical officers and related research support occupations","College Diploma or Apprenticeship, 2 or more years",22222,"Information systems testing technicians","College Diploma or Apprenticeship, 2 or more years",5.98717688389902,medium
12113,"Statistical officers and related research support occupations","12113 - Statistical officers and related research support occupations","College Diploma or Apprenticeship, 2 or more years",21211,"Data scientists","University Degree",5.99036457189634,medium
12113,"Statistical officers and related research support occupations","12113 - Statistical officers and related research support occupations","College Diploma or Apprenticeship, 2 or more years",21233,"Web designers","University Degree",6.18028484248336,medium
12113,"Statistical officers and related research support occupations","12113 - Statistical officers and related research support occupations","College Diploma or Apprenticeship, 2 or more years",13100,"Administrative officers","College Diploma or Apprenticeship, less than 2 years",6.53200734734309,medium
12200,"Accounting technicians and bookkeepers","12200 - Accounting technicians and bookkeepers","College Diploma or Apprenticeship, 2 or more years",13102,"Payroll administrators","College Diploma or Apprenticeship, less than 2 years",1.18571667816498,high
12200,"Accounting technicians and bookkeepers","12200 - Accounting technicians and bookkeepers","College Diploma or Apprenticeship, 2 or more years",14200,"Accounting and related clerks","High School Diploma",1.31714652241503,high
12200,"Accounting technicians and bookkeepers","12200 - Accounting technicians and bookkeepers","College Diploma or Apprenticeship, 2 or more years",14201,"Banking, insurance and other financial clerks","High School Diploma",2.26847490377617,high
12200,"Accounting technicians and bookkeepers","12200 - Accounting technicians and bookkeepers","College Diploma or Apprenticeship, 2 or more years",14202,"Collection clerks","High School Diploma",2.9275825916172,high
12200,"Accounting technicians and bookkeepers","12200 - Accounting technicians and bookkeepers","College Diploma or Apprenticeship, 2 or more years",14301,"Correspondence, publication and regulatory clerks","High School Diploma",4.00984688812787,high
12200,"Accounting technicians and bookkeepers","12200 - Accounting technicians and bookkeepers","College Diploma or Apprenticeship, 2 or more years",13111,"Legal administrative assistants","College Diploma or Apprenticeship, less than 2 years",4.10364216230686,high
12200,"Accounting technicians and bookkeepers","12200 - Accounting technicians and bookkeepers","College Diploma or Apprenticeship, 2 or more years",13112,"Medical administrative assistants","College Diploma or Apprenticeship, less than 2 years",4.2431675335375,high
12200,"Accounting technicians and bookkeepers","12200 - Accounting technicians and bookkeepers","College Diploma or Apprenticeship, 2 or more years",42200,"Paralegals and related occupations","College Diploma or Apprenticeship, 2 or more years",4.65946587680597,medium
12200,"Accounting technicians and bookkeepers","12200 - Accounting technicians and bookkeepers","College Diploma or Apprenticeship, 2 or more years",63102,"Financial sales representatives","College Diploma or Apprenticeship, less than 2 years",4.91492914087321,medium
12200,"Accounting technicians and bookkeepers","12200 - Accounting technicians and bookkeepers","College Diploma or Apprenticeship, 2 or more years",12202,"Insurance underwriters","College Diploma or Apprenticeship, 2 or more years",5.27497906485582,medium
12200,"Accounting technicians and bookkeepers","12200 - Accounting technicians and bookkeepers","College Diploma or Apprenticeship, 2 or more years",14100,"General office support workers","High School Diploma",5.78128973308305,medium
12200,"Accounting technicians and bookkeepers","12200 - Accounting technicians and bookkeepers","College Diploma or Apprenticeship, 2 or more years",14111,"Data entry clerks","High School Diploma",5.97727486432526,medium
12200,"Accounting technicians and bookkeepers","12200 - Accounting technicians and bookkeepers","College Diploma or Apprenticeship, 2 or more years",14103,"Court clerks and related court services occupations","High School Diploma",6.43209925874087,medium
12200,"Accounting technicians and bookkeepers","12200 - Accounting technicians and bookkeepers","College Diploma or Apprenticeship, 2 or more years",14102,"Personnel clerks","High School Diploma",6.53669783071348,medium
12200,"Accounting technicians and bookkeepers","12200 - Accounting technicians and bookkeepers","College Diploma or Apprenticeship, 2 or more years",14101,Receptionists,"High School Diploma",6.55932267247224,medium
12200,"Accounting technicians and bookkeepers","12200 - Accounting technicians and bookkeepers","College Diploma or Apprenticeship, 2 or more years",14402,"Production logistics workers","High School Diploma",6.69061927326939,medium
12200,"Accounting technicians and bookkeepers","12200 - Accounting technicians and bookkeepers","College Diploma or Apprenticeship, 2 or more years",14110,"Survey interviewers and statistical clerks","High School Diploma",6.73584943476885,medium
12200,"Accounting technicians and bookkeepers","12200 - Accounting technicians and bookkeepers","College Diploma or Apprenticeship, 2 or more years",64400,"Customer services representatives - financial institutions","High School Diploma",6.9419761175909,medium
12200,"Accounting technicians and bookkeepers","12200 - Accounting technicians and bookkeepers","College Diploma or Apprenticeship, 2 or more years",52111,"Graphic arts technicians","College Diploma or Apprenticeship, 2 or more years",7.16654763398147,medium
12200,"Accounting technicians and bookkeepers","12200 - Accounting technicians and bookkeepers","College Diploma or Apprenticeship, 2 or more years",12100,"Executive assistants","College Diploma or Apprenticeship, 2 or more years",7.29741532254441,medium
12201,"Insurance adjusters and claims examiners","12201 - Insurance adjusters and claims examiners","College Diploma or Apprenticeship, 2 or more years",13100,"Administrative officers","College Diploma or Apprenticeship, less than 2 years",3.20805551733124,high
12201,"Insurance adjusters and claims examiners","12201 - Insurance adjusters and claims examiners","College Diploma or Apprenticeship, 2 or more years",12100,"Executive assistants","College Diploma or Apprenticeship, 2 or more years",3.45978270934394,high
12201,"Insurance adjusters and claims examiners","12201 - Insurance adjusters and claims examiners","College Diploma or Apprenticeship, 2 or more years",14110,"Survey interviewers and statistical clerks","High School Diploma",3.4671579856073,high
12201,"Insurance adjusters and claims examiners","12201 - Insurance adjusters and claims examiners","College Diploma or Apprenticeship, 2 or more years",12203,"Assessors, business valuators and appraisers","College Diploma or Apprenticeship, 2 or more years",3.46843933718549,high
12201,"Insurance adjusters and claims examiners","12201 - Insurance adjusters and claims examiners","College Diploma or Apprenticeship, 2 or more years",64410,"Security guards and related security service occupations","High School Diploma",3.75587434418813,high
12201,"Insurance adjusters and claims examiners","12201 - Insurance adjusters and claims examiners","College Diploma or Apprenticeship, 2 or more years",45100,"Student monitors, crossing guards and related occupations","No Formal Education",3.82701057154726,high
12201,"Insurance adjusters and claims examiners","12201 - Insurance adjusters and claims examiners","College Diploma or Apprenticeship, 2 or more years",14405,"Transportation route and crew schedulers","High School Diploma",4.26856807542701,high
12201,"Insurance adjusters and claims examiners","12201 - Insurance adjusters and claims examiners","College Diploma or Apprenticeship, 2 or more years",72604,"Railway traffic controllers and marine traffic regulators","College Diploma or Apprenticeship, 2 or more years",4.26856807542701,high
12201,"Insurance adjusters and claims examiners","12201 - Insurance adjusters and claims examiners","College Diploma or Apprenticeship, 2 or more years",12112,"Records management technicians","College Diploma or Apprenticeship, 2 or more years",4.27522999610646,high
12201,"Insurance adjusters and claims examiners","12201 - Insurance adjusters and claims examiners","College Diploma or Apprenticeship, 2 or more years",12111,"Health information management occupations","College Diploma or Apprenticeship, 2 or more years",4.27522999610646,high
12201,"Insurance adjusters and claims examiners","12201 - Insurance adjusters and claims examiners","College Diploma or Apprenticeship, 2 or more years",51100,Librarians,"University Degree",4.37075054653066,medium
12201,"Insurance adjusters and claims examiners","12201 - Insurance adjusters and claims examiners","College Diploma or Apprenticeship, 2 or more years",43109,"Other instructors","College Diploma or Apprenticeship, less than 2 years",4.41264834037329,medium
12201,"Insurance adjusters and claims examiners","12201 - Insurance adjusters and claims examiners","College Diploma or Apprenticeship, 2 or more years",14404,Dispatchers,"High School Diploma",4.64541000083237,medium
12201,"Insurance adjusters and claims examiners","12201 - Insurance adjusters and claims examiners","College Diploma or Apprenticeship, 2 or more years",62010,"Retail sales supervisors","College Diploma or Apprenticeship, 2 or more years",4.81802105624853,medium
12201,"Insurance adjusters and claims examiners","12201 - Insurance adjusters and claims examiners","College Diploma or Apprenticeship, 2 or more years",10019,"Other administrative services managers",Management,4.89619052538094,medium
12201,"Insurance adjusters and claims examiners","12201 - Insurance adjusters and claims examiners","College Diploma or Apprenticeship, 2 or more years",51102,Archivists,"University Degree",4.90115854371758,medium
12201,"Insurance adjusters and claims examiners","12201 - Insurance adjusters and claims examiners","College Diploma or Apprenticeship, 2 or more years",41201,"Post-secondary teaching and research assistants","University Degree",4.91297430395795,medium
12201,"Insurance adjusters and claims examiners","12201 - Insurance adjusters and claims examiners","College Diploma or Apprenticeship, 2 or more years",64311,"Pursers and flight attendants","High School Diploma",4.91422549846793,medium
12201,"Insurance adjusters and claims examiners","12201 - Insurance adjusters and claims examiners","College Diploma or Apprenticeship, 2 or more years",22221,"User support technicians","College Diploma or Apprenticeship, 2 or more years",5.05581522495909,medium
12201,"Insurance adjusters and claims examiners","12201 - Insurance adjusters and claims examiners","College Diploma or Apprenticeship, 2 or more years",64100,"Retail salespersons and visual merchandisers","High School Diploma",5.19110089436834,medium
12202,"Insurance underwriters","12202 - Insurance underwriters","College Diploma or Apprenticeship, 2 or more years",63102,"Financial sales representatives","College Diploma or Apprenticeship, less than 2 years",1.03235507520611,high
12202,"Insurance underwriters","12202 - Insurance underwriters","College Diploma or Apprenticeship, 2 or more years",42200,"Paralegals and related occupations","College Diploma or Apprenticeship, 2 or more years",3.77080392663491,high
12202,"Insurance underwriters","12202 - Insurance underwriters","College Diploma or Apprenticeship, 2 or more years",41201,"Post-secondary teaching and research assistants","University Degree",3.97432475904635,high
12202,"Insurance underwriters","12202 - Insurance underwriters","College Diploma or Apprenticeship, 2 or more years",14201,"Banking, insurance and other financial clerks","High School Diploma",4.05223031985847,high
12202,"Insurance underwriters","12202 - Insurance underwriters","College Diploma or Apprenticeship, 2 or more years",12100,"Executive assistants","College Diploma or Apprenticeship, 2 or more years",4.08445431484382,high
12202,"Insurance underwriters","12202 - Insurance underwriters","College Diploma or Apprenticeship, 2 or more years",14102,"Personnel clerks","High School Diploma",4.11878949935077,high
12202,"Insurance underwriters","12202 - Insurance underwriters","College Diploma or Apprenticeship, 2 or more years",64310,"Travel counsellors","High School Diploma",4.14374292865789,high
12202,"Insurance underwriters","12202 - Insurance underwriters","College Diploma or Apprenticeship, 2 or more years",14200,"Accounting and related clerks","High School Diploma",4.1748383939785,high
12202,"Insurance underwriters","12202 - Insurance underwriters","College Diploma or Apprenticeship, 2 or more years",51112,"Technical writers","University Degree",4.33457317490294,high
12202,"Insurance underwriters","12202 - Insurance underwriters","College Diploma or Apprenticeship, 2 or more years",51111,"Authors and writers (except technical)","University Degree",4.33457317490294,high
12202,"Insurance underwriters","12202 - Insurance underwriters","College Diploma or Apprenticeship, 2 or more years",12113,"Statistical officers and related research support occupations","College Diploma or Apprenticeship, 2 or more years",4.49508307048227,medium
12202,"Insurance underwriters","12202 - Insurance underwriters","College Diploma or Apprenticeship, 2 or more years",13111,"Legal administrative assistants","College Diploma or Apprenticeship, less than 2 years",4.78598234696093,medium
12202,"Insurance underwriters","12202 - Insurance underwriters","College Diploma or Apprenticeship, 2 or more years",11103,"Securities agents, investment dealers and brokers","University Degree",4.97300760865962,medium
12202,"Insurance underwriters","12202 - Insurance underwriters","College Diploma or Apprenticeship, 2 or more years",14103,"Court clerks and related court services occupations","High School Diploma",4.9927363000462,medium
12202,"Insurance underwriters","12202 - Insurance underwriters","College Diploma or Apprenticeship, 2 or more years",12200,"Accounting technicians and bookkeepers","College Diploma or Apprenticeship, 2 or more years",5.27497906485582,medium
12202,"Insurance underwriters","12202 - Insurance underwriters","College Diploma or Apprenticeship, 2 or more years",13102,"Payroll administrators","College Diploma or Apprenticeship, less than 2 years",5.47564264297321,medium
12202,"Insurance underwriters","12202 - Insurance underwriters","College Diploma or Apprenticeship, 2 or more years",64409,"Other customer and information services representatives","High School Diploma",5.53014605142632,medium
12202,"Insurance underwriters","12202 - Insurance underwriters","College Diploma or Apprenticeship, 2 or more years",13100,"Administrative officers","College Diploma or Apprenticeship, less than 2 years",5.56870052688786,medium
12202,"Insurance underwriters","12202 - Insurance underwriters","College Diploma or Apprenticeship, 2 or more years",63100,"Insurance agents and brokers","College Diploma or Apprenticeship, less than 2 years",5.67759709435097,medium
12202,"Insurance underwriters","12202 - Insurance underwriters","College Diploma or Apprenticeship, 2 or more years",14405,"Transportation route and crew schedulers","High School Diploma",5.79573074953564,medium
12203,"Assessors, business valuators and appraisers","12203 - Assessors, business valuators and appraisers","College Diploma or Apprenticeship, 2 or more years",53123,"Theatre, fashion, exhibit and other creative designers","College Diploma or Apprenticeship, less than 2 years",2.78975202894788,high
12203,"Assessors, business valuators and appraisers","12203 - Assessors, business valuators and appraisers","College Diploma or Apprenticeship, 2 or more years",62010,"Retail sales supervisors","College Diploma or Apprenticeship, 2 or more years",2.91104533497047,high
12203,"Assessors, business valuators and appraisers","12203 - Assessors, business valuators and appraisers","College Diploma or Apprenticeship, 2 or more years",12201,"Insurance adjusters and claims examiners","College Diploma or Apprenticeship, 2 or more years",3.46843933718549,high
12203,"Assessors, business valuators and appraisers","12203 - Assessors, business valuators and appraisers","College Diploma or Apprenticeship, 2 or more years",52119,"Other technical and coordinating occupations in motion pictures, broadcasting and the performing arts","College Diploma or Apprenticeship, 2 or more years",3.47367566193615,high
12203,"Assessors, business valuators and appraisers","12203 - Assessors, business valuators and appraisers","College Diploma or Apprenticeship, 2 or more years",52120,"Graphic designers and illustrators","College Diploma or Apprenticeship, 2 or more years",3.74282284747431,high
12203,"Assessors, business valuators and appraisers","12203 - Assessors, business valuators and appraisers","College Diploma or Apprenticeship, 2 or more years",64410,"Security guards and related security service occupations","High School Diploma",3.90712550372416,high
12203,"Assessors, business valuators and appraisers","12203 - Assessors, business valuators and appraisers","College Diploma or Apprenticeship, 2 or more years",51120,"Producers, directors, choreographers and related occupations","University Degree",4.20269812661523,high
12203,"Assessors, business valuators and appraisers","12203 - Assessors, business valuators and appraisers","College Diploma or Apprenticeship, 2 or more years",45100,"Student monitors, crossing guards and related occupations","No Formal Education",4.23812973752634,high
12203,"Assessors, business valuators and appraisers","12203 - Assessors, business valuators and appraisers","College Diploma or Apprenticeship, 2 or more years",51101,"Conservators and curators","University Degree",4.42114859336582,medium
12203,"Assessors, business valuators and appraisers","12203 - Assessors, business valuators and appraisers","College Diploma or Apprenticeship, 2 or more years",64311,"Pursers and flight attendants","High School Diploma",4.5566417679725,medium
12203,"Assessors, business valuators and appraisers","12203 - Assessors, business valuators and appraisers","College Diploma or Apprenticeship, 2 or more years",64100,"Retail salespersons and visual merchandisers","High School Diploma",4.57718696349564,medium
12203,"Assessors, business valuators and appraisers","12203 - Assessors, business valuators and appraisers","College Diploma or Apprenticeship, 2 or more years",22221,"User support technicians","College Diploma or Apprenticeship, 2 or more years",4.65496195204963,medium
12203,"Assessors, business valuators and appraisers","12203 - Assessors, business valuators and appraisers","College Diploma or Apprenticeship, 2 or more years",62101,"Retail and wholesale buyers","College Diploma or Apprenticeship, 2 or more years",4.94965147859091,medium
12203,"Assessors, business valuators and appraisers","12203 - Assessors, business valuators and appraisers","College Diploma or Apprenticeship, 2 or more years",51100,Librarians,"University Degree",4.97454170692367,medium
12203,"Assessors, business valuators and appraisers","12203 - Assessors, business valuators and appraisers","College Diploma or Apprenticeship, 2 or more years",62100,"Technical sales specialists - wholesale trade","College Diploma or Apprenticeship, 2 or more years",5.02218854513839,medium
12203,"Assessors, business valuators and appraisers","12203 - Assessors, business valuators and appraisers","College Diploma or Apprenticeship, 2 or more years",22231,"Engineering inspectors and regulatory officers","College Diploma or Apprenticeship, 2 or more years",5.05568700699219,medium
12203,"Assessors, business valuators and appraisers","12203 - Assessors, business valuators and appraisers","College Diploma or Apprenticeship, 2 or more years",64313,"Ground and water transport ticket agents, cargo service representatives and related clerks","High School Diploma",5.10528394294379,medium
12203,"Assessors, business valuators and appraisers","12203 - Assessors, business valuators and appraisers","College Diploma or Apprenticeship, 2 or more years",64312,"Airline ticket and service agents","High School Diploma",5.10528394294379,medium
12203,"Assessors, business valuators and appraisers","12203 - Assessors, business valuators and appraisers","College Diploma or Apprenticeship, 2 or more years",51102,Archivists,"University Degree",5.11574086307732,medium
12203,"Assessors, business valuators and appraisers","12203 - Assessors, business valuators and appraisers","College Diploma or Apprenticeship, 2 or more years",14110,"Survey interviewers and statistical clerks","High School Diploma",5.13466661295951,medium
13100,"Administrative officers","13100 - Administrative officers","College Diploma or Apprenticeship, less than 2 years",10019,"Other administrative services managers",Management,2.77763797983871,high
13100,"Administrative officers","13100 - Administrative officers","College Diploma or Apprenticeship, less than 2 years",12100,"Executive assistants","College Diploma or Apprenticeship, 2 or more years",2.88783662140742,high
13100,"Administrative officers","13100 - Administrative officers","College Diploma or Apprenticeship, less than 2 years",12201,"Insurance adjusters and claims examiners","College Diploma or Apprenticeship, 2 or more years",3.20805551733124,high
13100,"Administrative officers","13100 - Administrative officers","College Diploma or Apprenticeship, less than 2 years",63100,"Insurance agents and brokers","College Diploma or Apprenticeship, less than 2 years",3.41666040339109,high
13100,"Administrative officers","13100 - Administrative officers","College Diploma or Apprenticeship, less than 2 years",62101,"Retail and wholesale buyers","College Diploma or Apprenticeship, 2 or more years",4.01195643769608,high
13100,"Administrative officers","13100 - Administrative officers","College Diploma or Apprenticeship, less than 2 years",62100,"Technical sales specialists - wholesale trade","College Diploma or Apprenticeship, 2 or more years",4.13850606021252,high
13100,"Administrative officers","13100 - Administrative officers","College Diploma or Apprenticeship, less than 2 years",11103,"Securities agents, investment dealers and brokers","University Degree",4.19196152643865,high
13100,"Administrative officers","13100 - Administrative officers","College Diploma or Apprenticeship, less than 2 years",14405,"Transportation route and crew schedulers","High School Diploma",4.22028443915925,high
13100,"Administrative officers","13100 - Administrative officers","College Diploma or Apprenticeship, less than 2 years",72604,"Railway traffic controllers and marine traffic regulators","College Diploma or Apprenticeship, 2 or more years",4.22028443915925,high
13100,"Administrative officers","13100 - Administrative officers","College Diploma or Apprenticeship, less than 2 years",64311,"Pursers and flight attendants","High School Diploma",4.65727238407273,medium
13100,"Administrative officers","13100 - Administrative officers","College Diploma or Apprenticeship, less than 2 years",64409,"Other customer and information services representatives","High School Diploma",4.70015184417719,medium
13100,"Administrative officers","13100 - Administrative officers","College Diploma or Apprenticeship, less than 2 years",51102,Archivists,"University Degree",4.80536625478286,medium
13100,"Administrative officers","13100 - Administrative officers","College Diploma or Apprenticeship, less than 2 years",14102,"Personnel clerks","High School Diploma",4.94185404011884,medium
13100,"Administrative officers","13100 - Administrative officers","College Diploma or Apprenticeship, less than 2 years",11100,"Financial auditors and accountants","University Degree",4.99123395768878,medium
13100,"Administrative officers","13100 - Administrative officers","College Diploma or Apprenticeship, less than 2 years",51100,Librarians,"University Degree",5.02829978697463,medium
13100,"Administrative officers","13100 - Administrative officers","College Diploma or Apprenticeship, less than 2 years",11200,"Human resources professionals","University Degree",5.05260704189591,medium
13100,"Administrative officers","13100 - Administrative officers","College Diploma or Apprenticeship, less than 2 years",11102,"Financial advisors","University Degree",5.13061395851269,medium
13100,"Administrative officers","13100 - Administrative officers","College Diploma or Apprenticeship, less than 2 years",11109,"Other financial officers","University Degree",5.13061395851269,medium
13100,"Administrative officers","13100 - Administrative officers","College Diploma or Apprenticeship, less than 2 years",14110,"Survey interviewers and statistical clerks","High School Diploma",5.28136493693027,medium
13100,"Administrative officers","13100 - Administrative officers","College Diploma or Apprenticeship, less than 2 years",12011,"Supervisors, finance and insurance office workers","College Diploma or Apprenticeship, 2 or more years",5.35144450372685,medium
13101,"Property administrators","13101 - Property administrators","College Diploma or Apprenticeship, less than 2 years",63101,"Real estate agents and salespersons","College Diploma or Apprenticeship, less than 2 years",1.92959145509491,high
13101,"Property administrators","13101 - Property administrators","College Diploma or Apprenticeship, less than 2 years",12102,"Procurement and purchasing agents and officers","College Diploma or Apprenticeship, 2 or more years",3.27081214906042,high
13101,"Property administrators","13101 - Property administrators","College Diploma or Apprenticeship, less than 2 years",70012,"Facility operation and maintenance managers",Management,4.28565117929037,high
13101,"Property administrators","13101 - Property administrators","College Diploma or Apprenticeship, less than 2 years",60020,"Retail and wholesale trade managers",Management,4.40780691310091,medium
13101,"Property administrators","13101 - Property administrators","College Diploma or Apprenticeship, less than 2 years",41406,"Recreation, sports and fitness policy researchers, consultants and program officers","University Degree",4.74360922775888,medium
13101,"Property administrators","13101 - Property administrators","College Diploma or Apprenticeship, less than 2 years",64311,"Pursers and flight attendants","High School Diploma",4.83669018851095,medium
13101,"Property administrators","13101 - Property administrators","College Diploma or Apprenticeship, less than 2 years",62101,"Retail and wholesale buyers","College Diploma or Apprenticeship, 2 or more years",4.87543067218875,medium
13101,"Property administrators","13101 - Property administrators","College Diploma or Apprenticeship, less than 2 years",50012,"Recreation, sports and fitness program and service directors",Management,4.9358226456767,medium
13101,"Property administrators","13101 - Property administrators","College Diploma or Apprenticeship, less than 2 years",12103,"Conference and event planners","College Diploma or Apprenticeship, 2 or more years",4.94607541461914,medium
13101,"Property administrators","13101 - Property administrators","College Diploma or Apprenticeship, less than 2 years",13200,"Customs, ship and other brokers","College Diploma or Apprenticeship, less than 2 years",5.08134403769236,medium
13101,"Property administrators","13101 - Property administrators","College Diploma or Apprenticeship, less than 2 years",51120,"Producers, directors, choreographers and related occupations","University Degree",5.21097690120478,medium
13101,"Property administrators","13101 - Property administrators","College Diploma or Apprenticeship, less than 2 years",70021,"Postal and courier services managers",Management,5.33557664121884,medium
13101,"Property administrators","13101 - Property administrators","College Diploma or Apprenticeship, less than 2 years",62100,"Technical sales specialists - wholesale trade","College Diploma or Apprenticeship, 2 or more years",5.47071616938635,medium
13101,"Property administrators","13101 - Property administrators","College Diploma or Apprenticeship, less than 2 years",40020,"Administrators - post-secondary education and vocational training",Management,5.59708467902765,medium
13101,"Property administrators","13101 - Property administrators","College Diploma or Apprenticeship, less than 2 years",51102,Archivists,"University Degree",5.62855566371889,medium
13101,"Property administrators","13101 - Property administrators","College Diploma or Apprenticeship, less than 2 years",60031,"Accommodation service managers",Management,5.6357812960342,medium
13101,"Property administrators","13101 - Property administrators","College Diploma or Apprenticeship, less than 2 years",52121,"Interior designers and interior decorators","College Diploma or Apprenticeship, 2 or more years",5.68512020649801,medium
13101,"Property administrators","13101 - Property administrators","College Diploma or Apprenticeship, less than 2 years",63100,"Insurance agents and brokers","College Diploma or Apprenticeship, less than 2 years",5.68549661174484,medium
13101,"Property administrators","13101 - Property administrators","College Diploma or Apprenticeship, less than 2 years",10012,"Purchasing managers",Management,5.71841533623807,medium
13101,"Property administrators","13101 - Property administrators","College Diploma or Apprenticeship, less than 2 years",50011,"Managers - publishing, motion pictures, broadcasting and performing arts",Management,5.74763739375507,medium
13102,"Payroll administrators","13102 - Payroll administrators","College Diploma or Apprenticeship, less than 2 years",12200,"Accounting technicians and bookkeepers","College Diploma or Apprenticeship, 2 or more years",1.18571667816498,high
13102,"Payroll administrators","13102 - Payroll administrators","College Diploma or Apprenticeship, less than 2 years",14200,"Accounting and related clerks","High School Diploma",1.70415219043525,high
13102,"Payroll administrators","13102 - Payroll administrators","College Diploma or Apprenticeship, less than 2 years",14201,"Banking, insurance and other financial clerks","High School Diploma",2.58701179047335,high
13102,"Payroll administrators","13102 - Payroll administrators","College Diploma or Apprenticeship, less than 2 years",14202,"Collection clerks","High School Diploma",3.06464427055135,high
